1,250,5,59312.0,58523.0,56497.0,0.013302535743188562,0.04746088481251686,87.25517296791077,363.88043117523193
2,250,5,61472.0,60437.0,55179.0,0.01683693388859969,0.102371811556481,73.99975180625916,340.2446200847626
3,250,5,62130.0,61463.0,59989.0,0.010735554482536616,0.03446000321905682,64.11623287200928,334.17135095596313
4,250,5,59446.0,58512.0,55835.0,0.01571173838441611,0.06074420482454665,70.16578698158264,330.8031940460205
5,250,5,58951.0,58747.0,57455.0,0.0034605010941290222,0.02537700802361283,67.22157382965088,331.8402533531189
6,250,5,60056.0,59606.0,57124.0,0.007493006527241241,0.04882110030638071,67.46445488929749,335.32634806632996
7,250,5,60414.0,59534.0,58438.0,0.014566160161551957,0.03270765054457576,66.77138185501099,335.7344000339508
8,250,5,61472.0,60895.0,58941.0,0.009386387298282145,0.041173217074440396,75.6315279006958,335.670125246048
9,250,5,61885.0,61318.0,60357.0,0.00916215561121435,0.024690959036923324,67.96886992454529,334.4404921531677
10,250,5,58959.0,58497.0,56700.0,0.00783595379840228,0.03831476110517478,92.51043891906738,334.3482069969177
1,250,5,59312.0,58454.0,57568.0,0.014465875370919881,0.02940383059077421,60.04335904121399,287.60725688934326
2,250,5,61472.0,60807.0,58306.0,0.01081793336803748,0.0515031233732431,60.05280089378357,300.9558279514313
3,250,5,62130.0,61450.0,59989.0,0.01094479317559955,0.03446000321905682,60.13862895965576,300.22346210479736
4,250,5,59446.0,58752.0,56169.0,0.011674460855229957,0.05512566026309592,60.07148003578186,300.36306619644165
5,250,5,58951.0,58529.0,58093.0,0.0071584875574629775,0.014554460484130888,60.019131898880005,288.4857249259949
6,250,5,60056.0,59394.0,56947.0,0.01102304515785267,0.051768349540428936,60.064934968948364,300.56113266944885
7,250,5,60414.0,59897.0,58962.0,0.008557619094911775,0.024034164266560732,60.02623414993286,278.49941396713257
8,250,5,61472.0,60879.0,59729.0,0.009646668401874024,0.028354372722540343,60.134331941604614,300.5268111228943
9,250,5,61885.0,61531.0,60357.0,0.005720287630281974,0.024690959036923324,60.08016633987427,300.7845962047577
10,250,5,58959.0,58607.0,57629.0,0.005970250513068404,0.02255804881358232,60.12967920303345,252.20957684516907
