Instance,Number of projects (N),Number of resources (M),Optimal profit,[Greedy] Profit,[Repair] Profit,[Hill Climbing] Profit,[VNS + Hill Climbing] Profit,[SA] Profit,Deviation [Greedy],Deviation [Repair],Deviation [Hill Climbing],Deviation [VNS + Hill Climbing],Deviation [SA],Time [Greedy],Time [Repair],Time [Hill Climbing],Time [VNS + Hill Climbing],Time [SA]
1,100,30,21946.0,21250.0,20392.0,0.03171420760047389,0.07081017041829946,60.00017690658569,41.262314796447754
2,100,30,21716.0,20068.0,20033.0,0.07588874562534537,0.07750046048996131,60.000221252441406,40.3378381729126
3,100,30,20754.0,19570.0,19510.0,0.05704924351932158,0.05994025248144936,60.00428223609924,40.17607092857361
4,100,30,21464.0,21085.0,20417.0,0.01765747297800969,0.04877935147223258,60.013099908828735,48.69133806228638
5,100,30,21814.0,20840.0,20786.0,0.04465022462638672,0.04712569909232603,60.00910782814026,40.25274085998535
6,100,30,22176.0,22047.0,21520.0,0.005817099567099567,0.02958152958152958,60.00914120674133,40.37862277030945
7,100,30,21799.0,21255.0,21130.0,0.0249552731776687,0.030689481168860958,60.00239610671997,41.2197642326355
8,100,30,21397.0,20626.0,20601.0,0.03603308875075945,0.03720147684254802,60.00097608566284,52.89778208732605
9,100,30,22493.0,22220.0,21475.0,0.012137109322900458,0.04525852487440537,60.00236797332764,54.16752910614014
10,100,30,20983.0,20009.0,19961.0,0.04641852928561216,0.048706095410570464,60.0094690322876,42.558035135269165
