Instance,Number of projects (N),Number of resources (M),Optimal profit,[Greedy] Profit,[Repair] Profit,[Hill Climbing] Profit,[VNS + Hill Climbing] Profit,[SA] Profit,Deviation [Greedy],Deviation [Repair],Deviation [Hill Climbing],Deviation [VNS + Hill Climbing],Deviation [SA],Time [Greedy],Time [Repair],Time [Hill Climbing],Time [VNS + Hill Climbing],Time [SA]
1,500,30,115868.0,113706.0,109767.0,0.01865916387613491,0.052654745054717435,61.60253190994263,304.23228216171265
2,500,30,114667.0,112196.0,110992.0,0.02154935596117453,0.032049325438007446,60.6711699962616,303.3360421657562
3,500,30,116661.0,114554.0,113218.0,0.018060877242608925,0.02951286205329973,60.38075804710388,302.23850274086
4,500,30,115237.0,113264.0,109126.0,0.017121237102666678,0.05302984284561382,60.56516981124878,302.526123046875
5,500,30,116353.0,114689.0,111124.0,0.014301307228863889,0.044940826622433455,61.009013652801514,302.07850098609924
6,500,30,115604.0,113182.0,111897.0,0.02095083215113664,0.03206636448565794,62.14472508430481,302.05136704444885
7,500,30,113952.0,112096.0,110205.0,0.016287559674248806,0.032882266217354676,61.179121017456055,302.4180181026459
8,500,30,114199.0,112084.0,110620.0,0.01852030227935446,0.03134002924719131,60.793564796447754,302.03369402885437
9,500,30,115247.0,112880.0,111435.0,0.020538495579060626,0.033076782909750364,61.03701710700989,300.16322016716003
10,500,30,116947.0,114580.0,113067.0,0.02023993774957887,0.033177422251105204,61.67483997344971,301.04849791526794
