Instance,Number of projects (N),Number of resources (M),Optimal profit,[Greedy] Profit,[Repair] Profit,[Hill Climbing] Profit,[VNS + Hill Climbing] Profit,[SA] Profit,Deviation [Greedy],Deviation [Repair],Deviation [Hill Climbing],Deviation [VNS + Hill Climbing],Deviation [SA],Time [Greedy],Time [Repair],Time [Hill Climbing],Time [VNS + Hill Climbing],Time [SA]
1,250,30,56693.0,54402.0,54221.0,0.04041063270597781,0.0436032667172314,60.186354875564575,263.7215611934662
2,250,30,58318.0,56175.0,55709.0,0.03674680201653006,0.044737473850269216,60.06860709190369,255.07211637496948
3,250,30,56553.0,55164.0,54457.0,0.024561031245026788,0.03706257846621753,60.04299807548523,252.79709720611572
4,250,30,56863.0,55848.0,55488.0,0.017849919983117316,0.024180926085503755,60.08305096626282,300.9769217967987
5,250,30,56629.0,54957.0,54629.0,0.029525508131875895,0.035317593459181694,60.14442420005798,300.7410178184509
6,250,30,57119.0,55996.0,55505.0,0.019660708345734343,0.02825679721283636,60.13915205001831,300.3208923339844
7,250,30,56292.0,55213.0,54360.0,0.0191679101826192,0.034321040289916865,60.15539622306824,300.5429768562317
8,250,30,56403.0,55045.0,54912.0,0.024076733507082955,0.02643476410829211,60.06047797203064,300.08373498916626
9,250,30,57442.0,55625.0,54819.0,0.03163190696702761,0.045663451829671665,60.032891035079956,301.28396010398865
10,250,30,56447.0,54483.0,53268.0,0.03479370028522331,0.0563183162967031,60.05258798599243,300.93435311317444
